"","CO_ANO","CO_MES","CO_NCM","CO_UNID","CO_PAIS","SG_UF_NCM","CO_VIA","CO_URF","QT_ESTAT","KG_LIQUIDO","VL_FOB"
"8725",2018,11,61091000,11,528,"SP",1,817800,250,250,675
"8726",2018,11,40091100,10,493,"SP",0,817800,31,31,1349
"8727",2018,12,17019900,21,628,"BA",0,510552,0,50,24
"8728",2018,10,34011900,10,97,"SP",7,147600,30592,16358,42231
"8729",2018,8,85016100,11,149,"RJ",4,817700,1,20,9000
"8730",2018,9,85094040,11,589,"RJ",0,817800,13,120,1376
"8731",2018,9,73201000,10,239,"PR",0,817800,4841,4841,10076
"8732",2018,10,82015000,10,505,"RS",0,1017700,54,54,930
"8733",2018,11,62029200,11,586,"PR",7,917500,19,4,358
"8734",2018,8,87082911,11,97,"SP",4,817600,4,5,184
"8735",2018,9,73042939,10,827,"RJ",1,717600,826,826,3286
"8736",2018,12,84818092,11,169,"PR",0,817800,39,18,1964
"8737",2018,5,33011990,10,249,"SP",4,817700,105,105,52170
"8738",2018,12,40129090,10,63,"SP",7,1017500,6024,6017,23507
"8739",2018,6,84339090,10,687,"SP",4,817700,22,21,483
"8740",2018,8,40082100,10,63,"SC",4,817600,2,2,1102
"8741",2018,8,73262000,10,158,"SP",7,1017500,93040,92679,165410
"8742",2018,12,7041000,10,580,"SP",9,817800,35,35,78
"8743",2018,8,33049990,10,607,"SP",4,817600,50543,1655,9267
"8744",2018,9,68022100,15,249,"ES",1,817800,4646,152216,195365
"8745",2018,11,2023000,10,403,"PA",1,217800,54356,54356,142597
"8746",2018,8,84733039,10,493,"SP",4,817700,1,14,1528
"8747",2018,3,84069090,10,97,"SP",4,817600,2,2,124
"8748",2018,10,73182200,10,249,"RS",4,817600,1,0,346
"8749",2018,9,83024900,10,160,"SP",4,817600,1,1,2710
"8750",2018,10,84219199,10,586,"SP",4,817700,5,2,119
"8751",2018,11,58021900,10,239,"SC",4,817700,1100,1100,8283
"8752",2018,12,73181600,10,493,"RS",4,817600,8,8,17
"8753",2018,11,90322000,11,169,"RS",4,817700,185,37,1332
"8754",2018,3,82055900,10,97,"RS",7,147600,1604,1604,10050
"8755",2018,5,8055000,10,845,"RS",7,1017701,5000,5000,3450
"8756",2018,10,85423120,11,249,"PR",4,817700,13452,3,13689
"8757",2018,11,71031000,10,160,"RJ",1,717800,15330,15330,45126
"8758",2018,11,84328000,11,580,"SP",1,817800,21,11125,51099
"8759",2018,11,74072110,10,97,"SP",7,147600,1595,1787,20486
"8760",2018,9,87089990,10,756,"SP",1,817800,2921,2946,24032
"8761",2018,7,83016000,10,493,"SP",1,817800,35,35,3056
"8762",2018,8,68138910,10,361,"RJ",4,817700,688,688,13396
"8763",2018,7,49019900,10,249,"RJ",4,817600,803,373,26907
"8764",2018,11,30039055,10,361,"RJ",4,717700,100,100,2902
"8765",2018,11,39239000,10,160,"SC",4,817700,30,3,7
"8766",2018,11,20097100,10,232,"PA",0,217800,84,100,150
"8767",2018,10,40091290,10,573,"SP",0,817800,55,55,1327
"8768",2018,11,84678900,11,589,"RS",0,1017700,84,737,19320
"8769",2018,2,85311090,11,158,"SP",1,817800,1,0,20
"8770",2018,9,84812090,11,239,"SP",4,817700,5,2,594
"8771",2018,6,39072039,10,63,"BA",1,817800,2820,2820,5326
"8772",2018,3,87089990,10,845,"PR",4,817600,4,4,157
"8773",2018,12,64041900,13,63,"SC",4,817600,1413,460,9391
"8774",2018,9,64029990,13,741,"CE",1,317900,21786,10990,294789
"8775",2018,9,48025793,10,756,"SP",1,817800,145018,145018,123523
"8776",2018,6,44111490,16,196,"RS",1,817800,1,195,84
"8777",2018,11,21011110,21,331,"PR",1,817800,7,7037,70667
"8778",2018,7,85015110,11,628,"SC",4,817600,1,16,45
"8779",2018,12,7093000,10,467,"ES",0,817800,3,3,1
"8780",2018,10,7133319,10,351,"SC",1,927800,400,400,517
"8781",2018,11,84148021,11,756,"SP",1,817800,4,43,2638
"8782",2018,9,90261029,11,160,"SP",4,817700,2,0,352
"8783",2018,11,2071400,10,80,"PR",1,917800,160968,159968,288625
"8784",2018,8,87089990,10,63,"MG",4,817600,2,2,361
"8785",2018,12,69072200,15,756,"SC",1,927800,3629,54214,9072
"8786",2018,8,29051996,10,493,"SP",0,817800,19180,19180,30856
"8787",2018,10,84822090,11,63,"RS",7,1017500,8,4,374
"8788",2018,10,40082900,10,69,"SP",4,817600,0,0,2
"8789",2018,4,84778090,11,521,"RS",1,927800,12,12,116
"8790",2018,6,39269090,10,63,"RJ",7,1017503,25,25,1179
"8791",2018,12,40112090,11,249,"SP",1,817800,75657,2773594,9904658
"8792",2018,8,62123000,11,647,"SP",4,817600,270,59,4845
"8793",2018,10,84339090,10,97,"SC",7,147600,303,303,3196
"8794",2018,11,56074900,10,317,"SC",1,927800,11,11,76
"8795",2018,10,43021990,11,69,"RS",1,1017700,410,1496,33520
"8796",2018,9,84251910,11,365,"MG",4,817600,7,48,2002
"8797",2018,12,85071090,11,476,"SP",0,817800,17,418,6649
"8798",2018,1,20059900,10,97,"GO",9,250151,4215,4215,9662
"8799",2018,11,61159900,13,845,"SC",7,1017701,40,2,86
"8800",2018,2,73079900,10,169,"RE",4,817700,0,0,12
"8801",2018,5,90189099,11,81,"SP",0,817800,6,444,15384
"8802",2018,1,44111490,16,586,"RS",7,917500,357,239180,134629
"8803",2018,11,85176219,11,275,"SP",4,817600,1,3,10143
"8804",2018,2,85444900,10,589,"ND",4,817600,2,2,74
"8805",2018,11,73201000,10,87,"PR",1,917800,1974,1974,5875
"8806",2018,1,73079900,10,63,"ND",7,1017500,129,129,3283
"8807",2018,1,84099999,10,169,"SP",1,817800,46,46,1826
"8808",2018,6,84145990,11,776,"SP",1,817800,72,272,3640
"8809",2018,9,18069000,10,196,"SP",1,817800,351,351,623
"8810",2018,10,85052010,11,23,"SP",4,817600,1530,555,22645
"8811",2018,8,84129080,10,764,"PR",1,917800,29,29,992
"8812",2018,11,25199090,10,245,"BA",1,517800,3e+06,3e+06,1449662
"8813",2018,8,87019590,11,145,"PR",1,817800,1,7752,51600
"8814",2018,1,87089300,11,169,"BA",1,817800,78,197,2090
"8815",2018,1,85392910,11,63,"SP",4,817600,600,4,252
"8816",2018,1,84842000,10,88,"SP",1,817800,0,0,10
"8817",2018,5,84836090,11,676,"SP",4,817600,2,3,40
"8818",2018,10,84828000,11,623,"RS",1,817800,8,3,536
"8819",2018,5,72193300,10,249,"MG",1,717600,137710,137710,232579
"8820",2018,11,84339090,10,776,"SP",1,817800,3079,3079,9225
"8821",2018,11,38099190,10,158,"SP",7,1017500,1160,1160,1890
"8822",2018,12,8045010,10,573,"ES",4,817600,840,840,1715
"8823",2018,11,84798912,11,53,"SP",4,817600,2,1,114
"8824",2018,11,87089529,11,589,"MG",4,817600,1,0,14
"8825",2018,9,61071900,11,69,"SP",4,817700,1,1,35
"8826",2018,12,84099190,10,87,"SP",4,817600,1,1,30
"8827",2018,11,84821090,11,845,"SP",7,1017701,71,36,1406
"8828",2018,10,84099949,11,493,"SP",4,817600,3,9,199
"8829",2018,12,49119100,10,850,"SC",1,927800,170,118,5
"8830",2018,11,87089990,10,386,"MG",4,617700,54,27,657
"8831",2018,2,2032900,10,193,"RS",0,1017700,54570,54570,33910
"8832",2018,10,48022090,10,476,"SP",0,817800,4,2,62
"8833",2018,7,39021020,10,628,"RS",1,1017700,99000,99000,103836
"8834",2018,4,15131900,10,40,"SP",1,817800,104,104,1706
"8835",2018,12,9102000,10,301,"ES",0,727600,2,2,8
"8836",2018,11,84834090,11,607,"RJ",0,817700,1,3,20700
"8837",2018,9,25070090,10,845,"PR",7,1017701,43200,43200,3668
"8838",2018,6,29181100,10,586,"RS",7,917500,1500,1500,4155
"8839",2018,6,84368000,11,97,"SP",7,147600,1,1805,9135
"8840",2018,11,73269090,10,589,"SP",4,817600,20,26,1568
"8841",2018,6,12099100,10,628,"SP",4,817700,1,1,80
"8842",2018,2,38112150,10,169,"SP",1,817800,31160,31160,146737
"8843",2018,3,39173900,10,249,"SP",1,817800,82673,82673,273813
"8844",2018,3,83012000,10,232,"SP",1,817800,34,34,490
"8845",2018,2,70091000,10,63,"SP",4,817600,115,115,3653
"8846",2018,2,84219999,10,589,"RS",1,1017700,3828,3828,17600
"8847",2018,3,85011019,11,845,"PR",7,1017900,8,0,158
"8848",2018,6,85364900,11,158,"SP",4,817700,200,83,1438
"8849",2018,4,87089990,10,63,"SP",9,817800,1000,550,7492
"8850",2018,10,82021000,10,589,"RS",1,1017700,223,223,1558
"8851",2018,12,8083000,10,476,"RJ",0,717800,60,60,157
"8852",2018,7,61178090,10,249,"RJ",4,717700,2,1,60
"8853",2018,9,76161000,10,399,"SP",4,817600,0,0,2
"8854",2018,12,83100000,10,169,"SP",4,817700,0,0,17
"8855",2018,6,69031090,10,249,"SP",4,817600,18,18,1651
"8856",2018,8,73269090,10,247,"SP",1,817800,96,96,432
"8857",2018,6,84145990,11,351,"SP",1,817800,23,1,13
"8858",2018,10,48025592,10,301,"SP",1,817800,25268,25268,14582
"8859",2018,11,64029990,13,845,"RS",7,1017701,3474,1549,29502
"8860",2018,11,7094000,10,476,"SC",0,917800,10,18,17
"8861",2018,9,2062990,10,351,"MT",0,927800,26600,26600,100819
"8862",2018,7,73181500,10,169,"SC",0,927700,0,0,32
"8863",2018,12,40103100,10,249,"SP",1,817800,33,35,1913
"8864",2018,8,62121000,11,158,"RS",4,817600,10,2,112
"8865",2018,9,35030019,10,399,"SP",4,817600,600,600,4372
"8866",2018,12,64039190,13,770,"BA",1,817800,188,113,4499
"8867",2018,12,84835010,11,845,"SP",7,1010252,1835,436,14135
"8868",2018,10,39235000,10,386,"SP",4,817600,28,28,120
"8869",2018,2,40081900,10,158,"RS",7,1017500,1929,1929,5241
"8870",2018,1,84831090,11,249,"SP",4,817600,32,132,2799
"8871",2018,2,40021919,10,271,"RJ",1,717800,40000,40000,100672
"8872",2018,10,29081913,10,40,"PR",4,817600,0,0,17
"8873",2018,8,85334091,11,239,"SP",4,817600,532,29,4338
"8874",2018,9,84099961,11,361,"PR",4,817600,740,229,12427
"8875",2018,2,44182000,10,149,"SC",1,927800,84445,84445,173249
"8876",2018,4,94042100,11,586,"PR",7,917500,76,926,7224
"8877",2018,3,2062990,10,888,"MT",1,927800,24144,24144,27680
"8878",2018,1,40092210,10,676,"SP",4,817600,0,2,21
"8879",2018,3,85365090,11,850,"SP",4,817600,1,1,10
"8880",2018,4,72269900,10,493,"ND",1,917800,0,0,40
"8881",2018,9,73081000,10,493,"SP",4,817600,11,3432,14761
"8882",2018,12,2071400,10,695,"SC",1,927700,25005,25005,39734
"8883",2018,6,29339999,10,63,"SP",4,817700,20,20,461
"8884",2018,10,96062200,10,275,"SP",4,817600,0,0,58
"8885",2018,11,2023000,10,578,"TO",1,817800,26987,26987,102551
"8886",2018,6,76061290,10,589,"ND",9,917500,0,0,16
"8887",2018,4,88033000,10,249,"RS",4,817700,3,5,4057
"8888",2018,3,84834090,11,275,"SP",4,817700,3,24,852
"8889",2018,12,85432000,11,63,"SP",1,817800,60,4,1171
"8890",2018,5,40012910,10,647,"RS",1,817800,4,4,17
"8891",2018,6,68159990,10,160,"RJ",1,717800,422,422,1824
"8892",2018,6,42022100,11,275,"RS",4,817600,30,15,1631
"8893",2018,7,64021900,13,161,"PE",4,817600,120,42,625
"8894",2018,9,90328990,11,245,"SP",4,817600,3,8,3026
"8895",2018,6,40093290,10,196,"SP",1,817800,2,2,130
"8896",2018,10,27101994,10,63,"SP",7,1017500,64065,52130,65538
"8897",2018,8,70072100,11,845,"PR",4,817700,3,52,622
"8898",2018,9,76042920,10,169,"RS",4,817700,147,147,1008
"8899",2018,10,40169300,10,160,"SC",4,817600,1218,1218,89844
"8900",2018,10,63022100,10,845,"SC",7,1010252,1198,1357,20301
"8901",2018,11,85049090,10,493,"RS",4,817600,0,0,16
"8902",2018,8,85286990,11,169,"SP",1,817800,93,17,7423
"8903",2018,5,85432000,11,23,"SP",4,817600,42,8,1526
"8904",2018,9,31022100,10,586,"PR",7,147700,92000,92000,23460
"8905",2018,6,39021020,10,528,"RS",1,1017700,420750,420750,529253
"8906",2018,11,20021000,10,249,"ES",0,727600,10,10,28
"8907",2018,6,32082019,10,158,"SP",7,1017500,132,132,595
"8908",2018,4,70091000,10,63,"RS",7,1017500,1342,1342,16112
"8909",2018,9,30029099,10,586,"PR",7,917502,4008,4001,52104
"8910",2018,9,41071220,15,361,"RS",1,1017700,14947,10458,41541
"8911",2018,8,61046900,11,399,"SC",4,817700,2,0,57
"8912",2018,9,84835010,11,63,"SC",4,817600,2,1,49
"8913",2018,10,87169090,10,647,"RS",1,1017700,193,193,335
"8914",2018,9,39093100,10,63,"SP",4,817600,48,48,198
"8915",2018,7,84313900,10,647,"ND",4,817600,20,20,1916
"8916",2018,11,84169000,10,249,"RS",4,817700,0,59,38
"8917",2018,9,21011110,21,676,"SP",1,817800,49,49050,393982
"8918",2018,8,35030019,10,676,"SC",4,817700,100,100,553
"8919",2018,8,72112300,10,493,"RJ",4,817600,5,15,464
"8920",2018,11,73182400,10,169,"PR",0,917800,4,4,21
"8921",2018,12,70109090,10,647,"SP",0,817800,14928,14928,21816
"8922",2018,10,34039900,10,158,"SP",7,1017500,36444,37004,105961
"8923",2018,1,87089490,10,87,"PR",1,917800,190,190,1114
"8924",2018,12,16010000,10,399,"SC",0,927800,152612,152612,457601
"8925",2018,4,27079910,10,845,"RJ",7,1017701,1400,1400,5530
"8926",2018,12,52115900,10,97,"SC",7,147600,596,596,5502
"8927",2018,3,73182900,10,580,"SP",4,817600,1,5,164
"8928",2018,11,70099200,10,169,"RS",4,817700,4,4,15
"8929",2018,8,84249090,10,780,"SP",1,817800,8,8,375
"8930",2018,4,85364100,11,160,"SP",4,817700,20,7,6080
"8931",2018,12,84212300,11,485,"SP",4,817600,16,17,269
"8932",2018,10,8052100,10,43,"ES",0,727600,10,10,7
"8933",2018,6,40169990,10,493,"PR",4,817700,3,10,389
"8934",2018,10,68042219,10,434,"SC",0,917800,2,2,22
"8935",2018,7,33049910,10,528,"PR",4,917900,0,0,3
"8936",2018,3,84137090,11,63,"MG",7,1017500,10,2,44
"8937",2018,7,90212110,10,493,"SP",4,817600,38,38,13428
"8938",2018,3,40111000,11,628,"BA",1,517800,513,8202,33643
"8939",2018,12,56075090,10,23,"RS",4,817700,76,76,861
"8940",2018,10,73181500,10,589,"SC",4,817700,73,188,772
"8941",2018,10,82090011,10,160,"SP",4,817600,0,4,5290
"8942",2018,11,84879000,10,199,"SP",1,817800,0,0,1
"8943",2018,10,41041114,15,386,"PR",1,817800,17763,88167,109874
"8944",2018,9,82159990,10,586,"RS",9,917500,8,8,1234
"8945",2018,12,87082991,11,493,"PR",4,817600,2,7,55
"8946",2018,3,11042300,10,607,"MG",1,817800,3900,3900,3071
"8947",2018,11,84149031,11,97,"SP",7,147600,49,18,823
"8948",2018,8,84818099,11,361,"SP",4,817600,6,20,1270
"8949",2018,12,60069000,10,586,"SC",7,917500,1172,1172,10068
"8950",2018,12,30049043,10,97,"SP",4,817600,179,179,3865
"8951",2018,11,84833029,11,599,"SP",4,817700,1,1,101
"8952",2018,9,44079990,16,507,"SP",1,817800,14,11318,8827
"8953",2018,10,85232919,11,493,"SP",4,817600,135,15,10665
"8954",2018,7,42022220,11,83,"RS",4,817600,11,5,213
"8955",2018,5,85272900,11,589,"PR",4,817700,1,1,243
"8956",2018,3,84213990,11,850,"SP",1,817800,1,897,10530
"8957",2018,4,39262000,10,611,"SP",1,817800,1,1,10
"8958",2018,4,16024900,10,845,"RS",7,1017701,1992,1992,2520
"8959",2018,6,87085099,10,586,"ND",4,817700,2,2,172
"8960",2018,12,7051100,10,538,"RS",0,1017700,22,22,53
"8961",2018,10,28391900,10,647,"SC",0,817800,4,4,4
"8962",2018,11,87089200,11,196,"RJ",4,717700,1,5,73
"8963",2018,10,48239099,10,97,"RS",7,147600,2,2,557
"8964",2018,1,70071100,11,63,"RJ",7,1017500,120,412,1397
"8965",2018,4,84212300,11,399,"AM",4,227700,6,1,10
"8966",2018,10,94035000,11,628,"SC",1,927700,8511,313684,652968
"8967",2018,10,39269090,10,628,"SP",1,817800,6396,6396,13789
"8968",2018,10,84219999,10,538,"RJ",4,717700,31,31,1965
"8969",2018,10,17011400,21,676,"MG",1,817800,4000,4e+06,1072925
"8970",2018,11,84189900,10,586,"PR",7,917500,77,129,5705
"8971",2018,6,85299040,10,586,"RS",7,917500,21,21,410
"8972",2018,6,39221000,10,97,"SP",7,230155,32,32,85
"8973",2018,6,84841000,10,169,"RS",1,817800,0,0,38
"8974",2018,1,8042010,10,767,"SP",4,817600,870,870,3883
"8975",2018,6,74152100,10,589,"RE",1,817800,0,0,98
"8976",2018,10,40093290,10,493,"PR",1,917800,18,15,856
"8977",2018,8,84123110,11,239,"SP",0,817800,180,439,7912
"8978",2018,2,90178090,11,169,"SP",1,817800,270,70,589
"8979",2018,4,84831019,11,199,"SP",1,817800,1,22,1054
"8980",2018,4,85351000,11,249,"SP",4,817600,64080,4472,138292
"8981",2018,2,90282010,11,97,"SP",7,147600,8300,8692,154790
"8982",2018,2,39079999,10,493,"SP",1,817800,22361,22361,67439
"8983",2018,4,76042920,10,586,"PR",7,917500,639,639,4472
"8984",2018,7,84818011,11,586,"SP",7,147800,248,58,1018
"8985",2018,12,84834090,11,493,"MG",1,717600,6,1,70
"8986",2018,4,60041032,10,232,"SP",4,817600,123,123,2720
"8987",2018,11,85321000,11,586,"MG",7,917500,26,216,35441
"8988",2018,11,84336010,11,169,"SP",1,817800,1,7900,475492
"8989",2018,2,22090000,17,399,"SP",4,817600,6,45,52
"8990",2018,4,84821090,11,365,"ND",4,717700,8,1,4612
"8991",2018,7,31010000,10,586,"PR",7,147700,214250,214250,21062
"8992",2018,1,87082999,11,607,"SP",1,817800,1386,9172,28393
"8993",2018,11,84828000,11,249,"RJ",4,717700,1,0,12145
"8994",2018,3,48182000,10,63,"SP",7,1017500,39256,39256,53393
"8995",2018,1,85122021,11,196,"BA",4,817600,2,2,41
"8996",2018,7,84219999,10,586,"RS",7,917500,634,786,8813
"8997",2018,7,52114210,10,586,"SP",7,917500,2297,2297,19780
"8998",2018,7,64041900,13,198,"RS",1,1017700,4188,2630,41748
"8999",2018,10,84099917,11,386,"SC",0,817800,14866,829,7042
"9000",2018,5,84339090,10,580,"ND",1,817800,437,437,3862
"9001",2018,7,34039900,10,845,"SP",7,1017701,3814,3814,19387
"9002",2018,7,84831090,11,493,"PR",4,917900,20,3,269
"9003",2018,11,85359000,11,741,"SP",4,817700,341,64,3621
"9004",2018,10,39073011,10,351,"SP",9,817800,1,1,182
"9005",2018,8,87089990,10,687,"RS",4,1017801,1,1,239
"9006",2018,12,93033000,11,275,"RS",4,817600,235,326,61481
"9007",2018,8,64029990,13,399,"RS",4,817600,416,204,5073
"9008",2018,10,73182400,10,361,"PR",4,917900,10,10,300
"9009",2018,5,64029990,13,97,"MG",9,250151,276,138,2968
"9010",2018,10,59114000,10,589,"SC",4,817600,588,662,31490
"9011",2018,10,84715010,11,586,"RS",4,817700,1,9,8750
"9012",2018,3,73151900,10,586,"SP",7,917500,3281,3281,2187
"9013",2018,3,73182400,10,676,"SP",1,817800,4,4,166
"9014",2018,4,70193100,10,845,"SP",7,1017701,837,837,1222
"9015",2018,4,73269090,10,399,"SP",1,817800,519164,519164,1359451
"9016",2018,9,18069000,10,160,"SP",1,817800,9000,9000,21473
"9017",2018,8,83017000,10,97,"SP",7,147600,4,4,618
"9018",2018,10,87083090,11,586,"PR",7,917500,899,479,3959
"9019",2018,11,73181600,10,169,"SP",1,817800,70,70,3606
"9020",2018,5,30059090,10,97,"ND",4,817600,2,2,84
"9021",2018,7,39269090,10,845,"RS",7,1010252,1371,1371,4408
"9022",2018,7,62034200,11,586,"RJ",9,917500,24,11,563
"9023",2018,12,4072900,20,163,"SP",0,817800,4,4,116
"9024",2018,12,7049000,10,573,"BA",0,510552,22,22,17
"9025",2018,10,72022100,10,63,"RS",4,817700,0,0,2
"9026",2018,4,83081000,10,580,"PR",4,817700,1,0,1
"9027",2018,12,83023000,10,493,"SP",4,817600,3,3,74
"9028",2018,12,85334019,11,63,"SP",0,817800,3,3,507
"9029",2018,1,84099914,11,239,"SP",4,817600,5,1,32
"9030",2018,10,44111410,16,493,"SP",0,817800,71,48197,12404
"9031",2018,12,61044400,11,586,"RJ",4,817600,9,5,390
"9032",2018,9,84672100,11,239,"SP",4,817600,2,3,40
"9033",2018,6,90291090,11,169,"RS",1,1017700,5,1,417
"9034",2018,3,41079910,15,351,"RS",4,817600,2203,2014,55427
"9035",2018,10,30043939,10,239,"SP",1,817800,9,905,269690
"9036",2018,8,40082900,10,158,"RS",7,1017500,6487,7763,37207
"9037",2018,11,93059090,10,507,"RS",4,817600,1,1,160
"9038",2018,12,85122022,11,239,"MG",0,817800,9,6,528
"9039",2018,5,18069000,10,101,"RS",1,927800,1760,1760,2970
"9040",2018,10,42022100,11,399,"RJ",4,817700,8,6,2492
"9041",2018,5,82121020,11,275,"AM",4,227700,599,7,189
"9042",2018,8,85364900,11,676,"SC",1,927700,52,10,208
"9043",2018,1,40093100,10,589,"RS",4,817700,0,0,1
"9044",2018,9,84835010,11,169,"MG",4,817700,1,1,14
"9045",2018,12,72230000,10,767,"SP",1,817800,11340,11340,49184
"9046",2018,6,84213990,11,845,"RS",7,1017701,26,10,503
"9047",2018,3,87084090,11,169,"SP",4,817600,22,49,971
"9048",2018,7,87082919,11,275,"SP",4,817600,11,13,297
"9049",2018,6,84213100,11,40,"SP",1,817800,65,10,1567
"9050",2018,6,24031900,10,169,"RS",1,1017700,19800,19800,99990
"9051",2018,9,84219999,10,87,"SP",1,817800,6213,6213,45935
"9052",2018,10,61052000,11,345,"SP",4,817700,1,0,16
"9053",2018,7,84139190,10,586,"SP",9,917500,81,81,841
"9054",2018,6,84099999,10,169,"RS",4,817700,2,2,53
"9055",2018,6,73209000,10,199,"ND",1,817800,0,0,7
"9056",2018,12,87089300,11,196,"SP",0,817800,87,253,6018
"9057",2018,9,48010030,10,249,"PR",1,917800,197217,197217,132135
"9058",2018,4,85111000,11,158,"MG",7,1017500,12,0,220
"9059",2018,4,39249000,10,97,"SC",7,147600,1754,1754,6228
"9060",2018,3,84336090,11,169,"RS",1,817800,1,560,5975
"9061",2018,12,84814000,11,361,"SP",0,817800,20,0,11
"9062",2018,8,87089990,10,670,"BA",1,817800,11919,12940,34370
"9063",2018,5,90184999,11,301,"PR",4,817600,6,0,12
"9064",2018,8,34012090,10,434,"CE",9,317900,25,25,53
"9065",2018,1,87087090,11,776,"SP",1,817800,13728,1343,60952
"9066",2018,1,73182900,10,827,"RE",4,817600,0,0,8
"9067",2018,1,73261900,10,158,"RS",4,817700,0,0,27
"9068",2018,5,42010010,10,249,"SP",4,817700,54,301,9244
"9069",2018,6,85365090,11,149,"SC",1,927700,1340,34,1452
"9070",2018,7,68053020,10,365,"SP",1,817800,978,978,9300
"9071",2018,6,88033000,10,767,"SP",4,817600,37,37,17856
"9072",2018,5,84295199,11,455,"PR",1,817800,2,22600,219694
"9073",2018,9,84833090,11,158,"SP",1,817800,113,16,443
"9074",2018,6,94032000,11,589,"RS",1,1017700,41,341,2324
"9075",2018,7,87089990,10,687,"RS",1,817800,37,37,591
"9076",2018,11,90181980,11,607,"RS",4,817700,2,10,5043
"9077",2018,12,90184999,11,169,"SC",4,817600,3415,44,21886
"9078",2018,1,41041124,15,160,"RS",1,927502,56708,113215,382455
"9079",2018,8,48063000,10,23,"SP",1,817800,45,0,7
"9080",2018,7,2071400,10,53,"PR",0,917800,430200,430200,881202
"9081",2018,1,68079000,10,399,"SP",4,817600,19,19,4153
"9082",2018,6,44089090,16,63,"PR",7,1017500,11,6978,20273
"9083",2018,10,48236900,10,239,"SC",0,817800,851,850,7812
"9084",2018,8,85168010,11,158,"SP",4,817600,9000,214,8000
"9085",2018,4,87084090,11,196,"ND",4,817600,4,4,83
"9086",2018,3,73079900,10,589,"RS",4,1017801,0,0,9
"9087",2018,3,90269090,10,153,"RS",4,817600,3,3,83
"9088",2018,2,12119090,10,573,"MG",1,817800,5,5,239
"9089",2018,8,39011010,10,611,"BA",1,517800,24750,24750,29238
"9090",2018,3,63026000,10,731,"SC",1,927800,1029,1029,14025
"9091",2018,12,32041913,10,845,"SP",7,1017701,281,281,5945
"9092",2018,11,3061710,10,476,"SP",9,817800,10,10,118
"9093",2018,10,39173300,10,158,"SC",7,1017500,3,3,564
"9094",2018,11,84219910,10,169,"SP",4,817700,83,83,10433
"9095",2018,11,84149031,11,589,"SP",4,817700,6,72,1724
"9096",2018,8,68030000,10,660,"MG",1,717600,17036,17036,6690
"9097",2018,10,40092290,10,845,"SP",1,817800,0,0,32
"9098",2018,12,34021190,10,580,"RJ",0,1017700,1,8,6
"9099",2018,12,29012900,10,741,"RJ",0,917800,24,25,682
"9100",2018,2,84818099,11,647,"SP",1,817800,155,146,685
"9101",2018,3,69072200,15,337,"SP",1,817800,17390,248598,42614
"9102",2018,11,39081022,10,386,"RJ",1,717800,18280,18280,50301
"9103",2018,1,52094210,10,97,"MG",7,147600,1407,1407,9817
"9104",2018,10,84733099,10,160,"SP",4,817700,185,160,2788
"9105",2018,5,39172900,10,580,"SP",1,817800,323,323,5082
"9106",2018,9,68053090,10,249,"MG",4,817600,5,5,128
"9107",2018,4,90271000,11,249,"SP",4,817600,11175,936,149775
"9108",2018,1,40114000,11,493,"SP",1,817800,9,24,898
"9109",2018,1,33012990,10,493,"MG",4,817700,1,1,396
"9110",2018,9,63049300,10,249,"SP",4,817700,2,4,85
"9111",2018,3,87085019,11,741,"SP",4,817600,1,5,180
"9112",2018,9,84133090,11,63,"MG",7,1017503,340,276,6794
"9113",2018,12,96091000,10,628,"SP",1,817800,7605,7605,69300
"9114",2018,4,73182900,10,845,"SP",4,817600,12,8,439
"9115",2018,10,84842000,10,589,"SP",4,817700,0,0,124
"9116",2018,5,85334091,11,169,"SP",4,817700,41,2,462
"9117",2018,9,84212300,11,23,"SP",1,817800,1320,1460,62250
"9118",2018,8,62043100,11,249,"SP",9,817600,1,1,109
"9119",2018,12,22011000,17,467,"ES",0,817800,18,20,6
"9120",2018,12,33051000,10,580,"SP",0,817800,0,0,5
"9121",2018,11,70091000,10,69,"SP",4,817600,329,321,9484
"9122",2018,9,84831020,11,741,"SP",4,817600,1,6,473
"9123",2018,1,84249090,10,586,"SP",4,817700,4,35,471
"9124",2018,2,84839000,10,249,"SP",4,817600,16116,16116,52343
"9125",2018,2,39021020,10,97,"RJ",6,147600,247500,247500,330166
"9126",2018,11,84399990,10,239,"SP",4,817700,66,66,3300
"9127",2018,3,84379000,10,196,"SC",4,817600,4,4,321
"9128",2018,2,84212990,11,169,"RS",1,817800,1,0,9
"9129",2018,2,73269090,10,741,"ND",4,717700,0,0,2539
"9130",2018,11,94016900,11,249,"SC",1,927800,1277,19828,79255
"9131",2018,7,83026000,10,169,"SP",4,817700,13,13,711
"9132",2018,8,61099000,11,676,"SC",4,717700,41,17,1481
"9133",2018,8,73261900,10,249,"SP",4,817600,99,131,1664
"9134",2018,4,84282090,11,580,"RS",1,927800,9,7232,76200
"9135",2018,3,85168090,11,249,"ND",1,817800,16,1,1613
"9136",2018,8,30064011,10,647,"PR",4,817600,3,2,114
"9137",2018,10,48030090,10,586,"SC",7,917500,87866,87866,97628
"9138",2018,7,84502090,11,158,"MG",0,817800,48,2016,15720
"9139",2018,4,52111900,10,845,"SP",4,817600,232,232,10656
"9140",2018,2,84842000,10,756,"SP",1,817800,5,5,743
"9141",2018,2,2022090,10,455,"PA",1,817800,50340,50340,35849
